,Unnamed: 0,DateTime,posX,posY,posZ,rotX,rotY,rotZ,taskState,mapInteractions,participant,scenario,start_point,state,phase,routename,taskId,lockscreen,combination
212257,212257,2023-10-27 17:20:25.961,-715.3689,1.304999,-1041.63,0,276.5975,0,,,62,1,s,,navigation,s_to_Family Café,3.0,0,62_1_3.0
212258,212258,2023-10-27 17:20:26.461,-716.5121,1.304999,-1041.498,0,276.5975,0,,,62,1,s,,navigation,s_to_Family Café,3.0,0,62_1_3.0
212259,212259,2023-10-27 17:20:26.968,-716.5966,1.304999,-1041.488,0,276.5975,0,,,62,1,s,,navigation,s_to_Family Café,3.0,0,62_1_3.0
212260,212260,2023-10-27 17:20:27.248,-716.5966,1.304999,-1041.488,0,276.5975,0,,mapLog:positionXYZ+-686.7456+100+-1045.997,62,1,s,,navigation,s_to_Family Café,3.0,0,62_1_3.0
212261,212261,2023-10-27 17:20:27.305,-716.5966,1.304999,-1041.488,0,276.5975,0,checkedIn:Family Café,,62,1,s,end,navigation,,3.0,0,62_1_3.0
221033,221033,2023-10-31 17:04:56.772,-368.0209,1.305,-817.1521,0,39.98155,0,setNavigationTarget:Cupcake Café,,63,3,n,start,navigation,n_to_Cupcake Café,4.0,0,63_3_4.0
221034,221034,2023-10-31 17:04:56.773,-368.0209,1.305,-817.1521,0,39.98155,0,,mapLog:MapButtonPoiClick+buttonOnFollowPlayer,63,3,n,,navigation,n_to_Cupcake Café,4.0,0,63_3_4.0
221035,221035,2023-10-31 17:04:56.825,-368.0209,1.305,-817.1521,0,39.93888,0,,mapLog:MapButtonPoiClick+PoiClick_choseYES_Cupcake Café,63,3,n,,navigation,n_to_Cupcake Café,4.0,0,63_3_4.0
221036,221036,2023-10-31 17:04:56.876,-368.0209,1.305,-817.1521,0,39.89903,0,,mapLog:positionXYZ+-367.6331+100.0042+-808.4598,63,3,n,,navigation,n_to_Cupcake Café,4.0,0,63_3_4.0
221037,221037,2023-10-31 17:04:57.254,-367.9809,1.305,-817.1044,0,39.71275,0,,,63,3,n,,navigation,n_to_Cupcake Café,4.0,0,63_3_4.0
221038,221038,2023-10-31 17:04:57.784,-367.0954,1.305,-816.0424,0,40.26665,0,,,63,3,n,,navigation,n_to_Cupcake Café,4.0,0,63_3_4.0
221039,221039,2023-10-31 17:04:58.295,-366.3939,1.302408,-815.3104,0,42.65795,0,,,63,3,n,,navigation,n_to_Cupcake Café,4.0,0,63_3_4.0
221040,221040,2023-10-31 17:04:58.814,-366.4431,1.305,-815.3663,0,42.38858,0,,,63,3,n,,navigation,n_to_Cupcake Café,4.0,0,63_3_4.0
221041,221041,2023-10-31 17:04:59.327,-366.8757,1.305,-815.8523,0,41.20023,0,,,63,3,n,,navigation,n_to_Cupcake Café,4.0,0,63_3_4.0
