,Unnamed: 0.1,Unnamed: 0,DateTime,posX,posY,posZ,rotX,rotY,rotZ,taskState,mapInteractions,participant,scenario,start_point,state,phase,routename,taskId,planning_distance,navigation_distance,navigating_distance,cumulativeDistance
42412,59008,59008,2023-10-03 16:49:13.287,-1156.315,1.155,-920.5411,0,78.99773,0,,mapLog:isScreenLocked+False,25,4,w,,navigation,w_to_Coffastíc,2.0,0.0,0.0,1.0679143270880689,289.2298330277301
42473,59069,59069,2023-10-03 16:49:43.038,-1142.503,1.155,-961.4955,0,179.5946,0,,mapLog:isScreenLocked+False,25,4,w,,navigation,w_to_Coffastíc,2.0,0.0,0.0,1.146915694373352,348.4003352630727
42578,59174,59174,2023-10-03 16:50:34.546,-1075.135,1.304999,-1023.141,0,76.54794,0,,mapLog:isScreenLocked+False,25,4,w,,navigation,w_to_Coffastíc,2.0,0.0,0.0,0.7794485229955279,470.4974038069414
42739,59370,59370,2023-10-03 16:52:06.123,-958.0458,1.304999,-937.1523,0,345.929,0,,mapLog:isScreenLocked+False,25,4,w,,navigation,w_to_Globe,3.0,0.0,0.0,1.0364071207783674,198.5875118627613
42824,59502,59502,2023-10-03 16:52:53.133,-957.0256,1.155,-834.7795,0,359.5331,0,,mapLog:isScreenLocked+False,25,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,1.196337719876856,89.17589482492545
42849,59527,59527,2023-10-03 16:53:04.317,-957.2897,1.155,-801.3433,0,359.5331,0,,mapLog:isScreenLocked+False,25,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,0.3888115739017534,122.61313804873336
42876,59554,59554,2023-10-03 16:53:16.917,-978.2527,1.304999,-790.1046,0,249.5861,0,,mapLog:isScreenLocked+False,25,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,0.3968512567701565,151.01431197768025
42915,59699,59699,2023-10-04 15:00:45.696,-573.1675,1.354701,-518.0475,0,79.68883,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Migros,1.0,0.0,0.0,0.3859163769523497,9.926871069227747
42941,59725,59725,2023-10-04 15:00:57.349,-545.1688,1.305,-522.0397,0,96.91013,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Migros,1.0,0.0,0.0,0.0899507087242609,38.31097196285421
43022,59861,59861,2023-10-04 15:01:48.106,-543.8222,1.977822,-516.2315,0,267.701,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,0.4132648666412121,34.34650542694349
43077,59916,59916,2023-10-04 15:02:12.316,-607.1935,1.155,-537.6351,0,208.6409,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,0.4798343151546467,106.55525437978936
43118,59957,59957,2023-10-04 15:02:28.217,-616.4944,1.305,-583.2579,0,188.4106,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,1.3192383749724226,153.86086119777255
43156,59995,59995,2023-10-04 15:02:43.215,-630.0604,1.308359,-625.5093,0,176.432,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,0.3901321442793435,198.8508207096692
43199,60038,60038,2023-10-04 15:03:01.245,-601.0453,1.30836,-656.1798,0,51.99523,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Tower Mage,2.0,0.0,0.0,0.4666219240455926,249.2256145079475
43241,60153,60153,2023-10-04 15:03:35.838,-591.5811,1.308359,-659.3903,0,95.55728,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_The Buttercup,3.0,0.0,0.0,1.1695984310864933,10.256547512994706
43266,60178,60178,2023-10-04 15:03:47.053,-573.8088,1.30836,-644.2401,0,67.97749,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_The Buttercup,3.0,0.0,0.0,0.7727393674454691,36.31553501408451
43291,60203,60203,2023-10-04 15:03:58.105,-543.7527,1.305,-645.093,0,92.10024,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_The Buttercup,3.0,0.0,0.0,0.2399614135647084,66.5165646584616
43336,60248,60248,2023-10-04 15:04:16.550,-496.1155,1.305,-646.2968,0,115.8257,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_The Buttercup,3.0,0.0,0.0,0.4152728741442231,114.31122639716534
43398,60365,60365,2023-10-04 15:04:52.603,-517.86,1.305,-642.1941,0,273.6123,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Chef Food Restaurant,4.0,0.0,0.0,1.1698136817459217,28.47628166797248
43426,60393,60393,2023-10-04 15:05:05.413,-547.072,1.305,-642.5576,0,261.0396,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Chef Food Restaurant,4.0,0.0,0.0,0.8883003602385608,58.54471031856988
43450,60417,60417,2023-10-04 15:05:16.302,-561.8216,1.304999,-662.5474,0,228.5993,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Chef Food Restaurant,4.0,0.0,0.0,0.9454377293084992,84.77506942386886
43475,60442,60442,2023-10-04 15:05:27.295,-583.8818,1.304999,-675.724,0,195.746,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Chef Food Restaurant,4.0,0.0,0.0,0.0900402687690292,111.9419340104867
43515,60482,60482,2023-10-04 15:05:46.776,-586.9153,1.305,-717.1998,0,165.0948,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Chef Food Restaurant,4.0,0.0,0.0,1.4929175630288405,155.3515683689806
43551,60518,60518,2023-10-04 15:06:03.452,-549.1608,1.305,-719.3616,0,88.22695,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Chef Food Restaurant,4.0,0.0,0.0,0.8693538059961838,200.05185721421665
43607,60574,60574,2023-10-04 15:06:30.594,-541.8767,1.305,-747.4885,0,177.2547,0,,mapLog:isScreenLocked+False,26,1,n,,navigation,n_to_Chef Food Restaurant,4.0,0.0,0.0,0.2807156034139198,242.1208761230253
43655,60781,60781,2023-10-04 14:31:21.741,22.45937,1.304999,-942.5222,0,248.8438,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.3596616411295522,40.89696491369167
43679,60805,60805,2023-10-04 14:31:32.777,-10.10912,1.368277,-945.7349,0,266.7187,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.9592899677073704,73.91110093154055
43704,60830,60830,2023-10-04 14:31:44.109,-33.38013,1.410844,-950.655,0,201.4449,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.503303417830661,98.86590732170843
43753,60879,60879,2023-10-04 14:32:02.259,-35.66914,1.305,-1004.207,0,192.9444,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.5822088134853366,153.1400909270808
43778,60904,60904,2023-10-04 14:32:13.403,-61.03706,1.304999,-1017.78,0,274.614,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.1199774712185574,184.77850320514116
43805,60931,60931,2023-10-04 14:32:25.987,-98.46478,1.304999,-1021.388,0,266.0607,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.689857754105884,222.481066828831
43852,61038,61038,2023-10-04 14:33:04.232,-114.4597,1.155,-1031.199,0,142.6183,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_The Palms Hotel,2.0,0.0,0.0,1.352779364863337,16.857843190283273
43919,61105,61105,2023-10-04 14:33:33.918,-38.54092,1.304999,-1025.208,0,32.37088,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_The Palms Hotel,2.0,0.0,0.0,1.4377602338358533,103.7030035957649
43975,61240,61240,2023-10-04 14:34:14.087,-39.98553,1.304999,-1011.575,0,186.0189,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,0.3902397500255787,10.545704136143776
44084,61349,61349,2023-10-04 14:34:56.488,-132.6951,1.155,-1039.957,0,337.9004,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,0.9527386262768928,126.14352293131732
44109,61374,61374,2023-10-04 14:35:07.711,-128.7143,1.155,-1026.838,0,332.9807,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,0.102355312514819,153.02572290074997
44163,61428,61428,2023-10-04 14:35:32.143,-162.3234,1.305,-993.8583,0,12.82741,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,1.5543573656016318,203.30967323785492
44202,61533,61533,2023-10-04 14:36:06.072,-160.0302,1.319624,-992.313,0,201.2768,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Chinese Town,4.0,0.0,0.0,1.1506952420167749,3.9357003124489567
44251,61582,61582,2023-10-04 14:36:26.634,-171.6506,1.155,-1038.349,0,204.1461,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Chinese Town,4.0,0.0,0.0,1.2028123253441616,51.46066302982575
44275,61606,61606,2023-10-04 14:36:37.409,-193.5841,1.304999,-1042.796,0,259.8663,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Chinese Town,4.0,0.0,0.0,0.669378936029528,76.11926784580831
44299,61630,61630,2023-10-04 14:36:48.100,-222.1036,1.305,-1043.951,0,287.3301,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Chinese Town,4.0,0.0,0.0,0.1366936721285859,105.97849654812978
44324,61655,61655,2023-10-04 14:36:59.809,-251.6364,1.264648,-1028.81,0,307.2221,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Chinese Town,4.0,0.0,0.0,1.397851723180943,139.86861593806108
44349,61680,61680,2023-10-04 14:37:10.693,-259.6772,1.304999,-1000.808,0,356.1665,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Chinese Town,4.0,0.0,0.0,0.0891953474123539,170.63207217416178
44434,61765,61765,2023-10-04 14:37:46.731,-234.8035,1.52345,-938.5006,0,357.6391,0,,mapLog:isScreenLocked+False,26,2,e,,navigation,e_to_Chinese Town,4.0,0.0,0.0,0.0354853490894601,259.45363412792625
44489,61970,61970,2023-10-04 14:44:44.706,-614.1461,1.305,-1244.1,0,269.5818,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Dude,1.0,0.0,0.0,0.7970319253330801,14.219966793244849
44554,62035,62035,2023-10-04 14:45:17.236,-638.4178,1.305007,-1188.952,0,0.09732732,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Dude,1.0,0.0,0.0,0.8110260476704025,84.89172656533162
44579,62060,62060,2023-10-04 14:45:28.905,-635.6895,1.305,-1155.102,0,4.90133,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Dude,1.0,0.0,0.0,1.4111456905648905,118.99825625071396
44659,62210,62210,2023-10-04 14:46:19.144,-631.5342,1.16971,-1137.949,0,111.7535,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.0779999999999745,20.24815974703831
44683,62234,62234,2023-10-04 14:46:30.754,-631.6509,1.304926,-1145.805,0,91.81582,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.0095000000000027,29.3414130176876
44709,62260,62260,2023-10-04 14:46:42.473,-632.0386,1.305,-1146.113,0,91.84314,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.0,30.128102634601937
44754,62305,62305,2023-10-04 14:47:03.162,-652.1523,1.155,-1147.99,0,85.18291,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.0687572541627459,53.39399556438282
44813,62364,62364,2023-10-04 14:47:34.044,-662.7443,1.305,-1153.392,0,178.6112,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,1.3793100630387418,93.69422836352835
44841,62392,62392,2023-10-04 14:47:46.852,-662.7535,1.304998,-1177.69,0,160.3743,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.0180024998264427,118.76491402857876
44864,62415,62415,2023-10-04 14:47:57.567,-660.6094,1.305,-1197.569,0,177.819,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.660581024553239,142.12873637010404
44889,62440,62440,2023-10-04 14:48:09.239,-648.3885,1.155,-1218.888,0,113.4579,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.6001426913659389,170.4087342325971
44931,62482,62482,2023-10-04 14:48:29.674,-609.3359,1.305,-1218.909,0,95.78321,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.1199056295591955,213.0891156907887
44954,62505,62505,2023-10-04 14:48:40.551,-579.7939,1.187229,-1224.422,0,89.0788,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,1.6183027806933792,243.42232790585143
44981,62532,62532,2023-10-04 14:48:53.052,-560.2054,1.305,-1212.605,0,29.53767,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,1.620829034784405,269.1545034461483
45006,62557,62557,2023-10-04 14:49:04.355,-558.4666,1.304999,-1185.885,0,0.5487937,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.5309234313909778,296.40076227159994
45052,62603,62603,2023-10-04 14:49:27.127,-550.3514,1.155,-1134.015,0,35.33944,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,1.1945862086931958,355.3805939768959
45086,62700,62700,2023-10-04 14:49:58.338,-543.126,1.304998,-1120.702,0,258.6494,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Migros,3.0,0.0,0.0,0.0,7.673688428714707
45119,62733,62733,2023-10-04 14:50:13.384,-557.8523,1.304999,-1139.301,0,218.1452,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Migros,3.0,0.0,0.0,0.3896324421811512,32.55427239488297
45154,62768,62768,2023-10-04 14:50:29.139,-562.1226,1.305,-1170.224,0,188.3542,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Migros,3.0,0.0,0.0,0.149611530304241,68.28197775305773
45250,62919,62919,2023-10-04 14:51:27.372,-561.3617,1.305,-1151.274,0,12.78268,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,0.13944403895489,46.54735686002098
45274,62943,62943,2023-10-04 14:51:39.076,-552.4044,1.304999,-1133.069,0,59.06265,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,1.6201498819554483,69.52274518478399
45298,62967,62967,2023-10-04 14:51:49.949,-539.8838,1.304998,-1122.784,0,80.64851,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,0.5752692934617631,86.69586498651817
45347,63016,63016,2023-10-04 14:52:11.063,-496.6048,1.304999,-1123.322,0,94.31778,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,0.1800259981224697,131.5648142247716
45379,63048,63048,2023-10-04 14:52:25.537,-464.8697,1.305,-1118.826,0,61.80004,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,0.689707793199418,165.85825269122614
45406,63075,63075,2023-10-04 14:52:37.304,-463.4749,1.345801,-1095.757,0,348.5264,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,0.8034506580991356,191.7892150420939
45430,63099,63099,2023-10-04 14:52:48.250,-462.8341,1.305,-1067.064,0,8.936256,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,0.4807604809049059,222.2330070318848
45462,63131,63131,2023-10-04 14:53:01.682,-469.5367,1.305,-1045.2,0,306.774,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,0.0492829585150876,249.85582898904696
45485,63154,63154,2023-10-04 14:53:12.623,-488.0003,1.305,-1042.118,0,276.6443,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,0.1537083276860409,270.6672636543006
45516,63185,63185,2023-10-04 14:53:25.789,-517.8541,1.304998,-1051.132,0,205.2638,0,,mapLog:isScreenLocked+False,26,3,s,,navigation,s_to_Apéro Café,4.0,0.0,0.0,0.8431845646122081,305.2081837428143
45574,63342,63342,2023-10-04 15:20:11.750,-1261.766,1.304999,-938.1326,0,359.8986,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Bricks Hotel,1.0,0.0,0.0,0.2786307413047432,6.96298358607677
45603,63371,63371,2023-10-04 15:20:25.295,-1243.055,1.155,-914.733,0,96.27049,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Bricks Hotel,1.0,0.0,0.0,0.6896675720953167,42.31946852690557
45643,63411,63411,2023-10-04 15:20:45.092,-1188.311,1.40127,-921.2837,0,92.52232,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Bricks Hotel,1.0,0.0,0.0,0.2984564457337108,97.98344155136412
45668,63436,63436,2023-10-04 15:20:56.620,-1162.539,1.304999,-920.809,0,56.01952,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Bricks Hotel,1.0,0.0,0.0,0.2850606251309483,125.81389730670274
45726,63494,63494,2023-10-04 15:21:25.543,-1167.289,1.305,-863.2966,0,18.62758,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Bricks Hotel,1.0,0.0,0.0,0.7469246012818587,189.432860774039
45772,63618,63618,2023-10-04 15:22:05.889,-1117.087,1.304999,-771.0431,0,94.94495,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Sofa Sugar,2.0,0.0,0.0,0.9605066371453164,33.24343019559603
45844,63690,63690,2023-10-04 15:22:39.626,-1032.425,1.452884,-767.9598,0,133.6032,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Sofa Sugar,2.0,0.0,0.0,0.754088356892103,123.4264406964496
45944,63790,63790,2023-10-04 15:23:21.419,-963.9145,1.347519,-723.7325,0,2.227446,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Sofa Sugar,2.0,0.0,0.0,1.2015034664952755,237.1807504248045
46050,64005,64005,2023-10-04 15:24:28.385,-961.9809,1.305004,-719.9154,0,184.3536,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Globe,3.0,0.0,0.0,0.4776048785345611,32.952749559117656
46100,64055,64055,2023-10-04 15:24:52.633,-957.7726,1.155,-782.981,0,176.0576,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Globe,3.0,0.0,0.0,1.469031480261762,97.72204362141784
46136,64091,64091,2023-10-04 15:25:07.776,-963.1318,1.305018,-825.517,0,183.0692,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Globe,3.0,0.0,0.0,1.401000356887959,142.14918992578706
46179,64134,64134,2023-10-04 15:25:28.657,-960.3735,1.304999,-880.5503,0,171.7081,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Globe,3.0,0.0,0.0,1.0795132282654014,198.25799265263825
46217,64172,64172,2023-10-04 15:25:46.920,-958.5068,1.313296,-931.5148,0,204.6145,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Globe,3.0,0.0,0.0,0.3425880324822448,250.74632919652052
46247,64277,64277,2023-10-04 15:26:21.893,-964.448,1.305,-957.1553,0,83.65794,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,0.5095089596856697,2.36765385803434
46270,64300,64300,2023-10-04 15:26:32.531,-957.617,1.222268,-941.9717,0,10.29738,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,0.9237903766546972,20.386500227611204
46305,64335,64335,2023-10-04 15:26:47.330,-963.0287,1.305,-899.3909,0,343.9722,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,0.538441872443053,64.23663694166677
46329,64359,64359,2023-10-04 15:26:58.434,-961.5588,1.305,-884.8352,0,345.1588,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,1.2872056906338072,85.68828282340483
46354,64384,64384,2023-10-04 15:27:09.581,-961.4323,1.305,-861.2771,0,351.8376,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,0.8067618483790008,111.6400334936221
46379,64409,64409,2023-10-04 15:27:20.922,-963.3915,1.305003,-830.6042,0,351.8376,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,0.4397547612021746,142.68015432406477
46420,64450,64450,2023-10-04 15:27:40.659,-979.0875,1.304999,-790.8621,0,242.7953,0,,mapLog:isScreenLocked+False,26,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,0.4800856694382636,196.5952100276584
46519,64630,64630,2023-10-04 16:41:11.313,-1160.07,1.304999,-960.7816,0,205.7006,0,,mapLog:isScreenLocked+False,27,1,w,,navigation,w_to_Coop,1.0,0.0,0.0,0.2351714480968678,120.22909977928424
46716,65128,65128,2023-10-04 16:44:47.649,-1076.069,1.304999,-1022.684,0,90.32955,0,,mapLog:isScreenLocked+False,27,1,w,,navigation,w_to_Coffastíc,3.0,0.0,0.0,0.0900222194795596,238.58984592393875
46801,65265,65265,2023-10-04 16:45:47.211,-1035.591,1.305,-894.892,0,359.9377,0,,mapLog:isScreenLocked+False,27,1,w,,navigation,w_to_Hot Grill,4.0,0.0,0.0,1.2375999999999294,112.92148112819778
46960,65520,65520,2023-10-04 16:34:19.489,-465.6788,1.305,-618.4879,0,91.50433,0,,mapLog:isScreenLocked+False,27,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.5996108488011228,202.4985856769757
47009,65569,65569,2023-10-04 16:34:43.010,-488.3437,1.305,-648.09,0,236.5414,0,,mapLog:isScreenLocked+False,27,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.407762197855589,264.8709199250406
47067,65654,65654,2023-10-04 16:35:17.380,-543.0671,1.411844,-616.4189,0,287.2008,0,,mapLog:isScreenLocked+False,27,2,n,,navigation,n_to_Star Moon Hotel,2.0,0.0,0.0,0.0,64.76172064180099
47195,65808,65808,2023-10-04 16:36:28.081,-478.5223,1.305,-719.5475,0,90.59539,0,,mapLog:isScreenLocked+False,27,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,1.4386076636804408,168.70243718634376
47267,65913,65913,2023-10-04 16:37:11.554,-461.5396,1.305,-811.985,0,167.112,0,,mapLog:isScreenLocked+False,27,2,n,,navigation,n_to_Colonial Town Gazebo Style,4.0,0.0,0.0,1.350966120966825,96.71035120655948
47324,65970,65970,2023-10-04 16:37:38.649,-524.5405,1.305,-840.3102,0,270.9984,0,,mapLog:isScreenLocked+False,27,2,n,,navigation,n_to_Colonial Town Gazebo Style,4.0,0.0,0.0,0.0,175.5958910133963
47378,66119,66119,2023-10-04 16:16:49.478,11.21948,1.304999,-944.0214,0,265.5848,0,,mapLog:isScreenLocked+False,27,3,e,,navigation,e_to_Dragon,1.0,0.0,0.0,1.437840947427772,52.29967190537614
47474,66215,66215,2023-10-04 16:17:38.405,-39.17606,1.304999,-1021.104,0,180.4473,0,,mapLog:isScreenLocked+False,27,3,e,,navigation,e_to_Dragon,1.0,0.0,0.0,0.8100156798482951,175.39831217331366
47580,66391,66391,2023-10-04 16:18:55.952,-139.9928,1.304999,-1003.197,0,358.4652,0,,mapLog:isScreenLocked+False,27,3,e,,navigation,e_to_Kiosk,2.0,0.0,0.0,1.0173717363874946,114.51347349020432
47610,66421,66421,2023-10-04 16:19:09.012,-161.698,1.305,-982.8317,0,231.2321,0,,mapLog:isScreenLocked+False,27,3,e,,navigation,e_to_Kiosk,2.0,0.0,0.0,0.4101918209813093,151.2838374241069
47655,66581,66581,2023-10-04 16:20:07.064,-175.6849,1.304999,-1041.724,0,222.5802,0,,mapLog:isScreenLocked+False,27,3,e,,navigation,e_to_Migros,3.0,0.0,0.0,0.4350194938160159,47.483534813898544
47724,66675,66675,2023-10-04 16:20:47.127,-122.2194,1.305,-1018.778,0,63.92485,0,,mapLog:isScreenLocked+False,27,3,e,,navigation,e_to_Cafécity,4.0,0.0,0.0,0.9106882891527496,62.55442434780508
47785,66823,66823,2023-10-04 16:26:10.272,-662.0533,1.305,-1205.761,0,329.8559,0,,mapLog:isScreenLocked+False,27,4,s,,navigation,s_to_Green Hotel,1.0,0.0,0.0,0.1502835985729555,73.16125003239048
47836,66912,66912,2023-10-04 16:26:45.077,-661.2664,1.305,-1177.044,0,3.594913,0,,mapLog:isScreenLocked+False,27,4,s,,navigation,s_to_Venice Café,2.0,0.0,0.0,1.1036808460782137,34.31827561461035
47929,67005,67005,2023-10-04 16:27:32.440,-744.2392,1.305,-1146.351,0,289.0112,0,,mapLog:isScreenLocked+False,27,4,s,,navigation,s_to_Venice Café,2.0,0.0,0.0,0.0,155.20459719011296
47994,67070,67070,2023-10-04 16:28:04.514,-814.5114,1.305,-1145.362,0,253.8919,0,,mapLog:isScreenLocked+False,27,4,s,,navigation,s_to_Venice Café,2.0,0.0,0.0,0.1107409589988696,233.31330183034305
